	('logFC 0',)	('logCPM 1',)	('PValue 2',)
('1000 1000', 'Cell: A', 'Condition2: CEF', 'Gene: NQO1')	2.79268216679	7.13728466264	6.76866689573e-65
('1001 1001', 'Cell: A', 'Condition2: CEF', 'Gene: AKR1C3')	1.86056405759	8.39530501244	4.51638972174e-43
('1002 1002', 'Cell: A', 'Condition2: CEF', 'Gene: AKR1C1')	2.94732193027	5.30570267687	3.01168826534e-30
('1003 1003', 'Cell: A', 'Condition2: CEF', 'Gene: AKR1B10')	3.65082062517	4.71180470008	2.74829422287e-28
('1004 1004', 'Cell: A', 'Condition2: CEF', 'Gene: TXN')	1.29398487238	11.7091554954	2.78749295015e-28
('1005 1005', 'Cell: A', 'Condition2: CEF', 'Gene: PTGR1')	1.61114429049	7.52737730694	1.01580746838e-27
('1006 1006', 'Cell: A', 'Condition2: CEF', 'Gene: TXNRD1')	1.2504888175	9.43157473894	1.57180993453e-23
('1007 1007', 'Cell: A', 'Condition2: CEF', 'Gene: SLC7A11')	2.19778271725	5.54469560621	8.84610505548e-22
('1008 1008', 'Cell: A', 'Condition2: CEF', 'Gene: AKR1C2')	2.86575253293	4.77256197567	1.97974978613e-21
('1009 1009', 'Cell: A', 'Condition2: CEF', 'Gene: HMOX1')	3.41343426017	4.39130091481	4.15784071553e-21
('1010 1010', 'Cell: A', 'Condition2: CEF', 'Gene: RPS9')	-1.23879388495	9.84190151951	5.67587690138e-21
('1011 1011', 'Cell: A', 'Condition2: CEF', 'Gene: FTL')	1.01698354904	14.8830733558	7.86718824186e-19
('1012 1012', 'Cell: A', 'Condition2: CEF', 'Gene: CDK5RAP2')	1.64470234201	6.13376049821	7.21974286407e-18
('1013 1013', 'Cell: A', 'Condition2: CEF', 'Gene: TNFRSF11B')	-1.14341657581	9.16324942692	3.47599902582e-17
('1014 1014', 'Cell: A', 'Condition2: CEF', 'Gene: MGST1')	1.03738409153	9.77929639061	3.78849316433e-17
('1015 1015', 'Cell: A', 'Condition2: CEF', 'Gene: FTH1')	0.96113954693	10.4797751825	1.46102467851e-15
('1016 1016', 'Cell: A', 'Condition2: CEF', 'Gene: RPL18')	-1.02769750823	8.56953313796	3.55153793223e-13
('1017 1017', 'Cell: A', 'Condition2: CEF', 'Gene: ASPH')	1.49455716217	5.7583764031	9.92434464183e-13
('1018 1018', 'Cell: A', 'Condition2: CEF', 'Gene: AFP')	4.00631550257	3.36148981612	2.12175387223e-12
('1019 1019', 'Cell: A', 'Condition2: CEF', 'Gene: PIR')	1.7398802574	5.1766746709	2.5782892084e-12
('1020 1020', 'Cell: A', 'Condition2: CEF', 'Gene: RPL28')	-0.912414987829	9.68967034212	2.80555821969e-12
('1021 1021', 'Cell: A', 'Condition2: CEF', 'Gene: TKT')	1.61919657119	5.35488570697	6.75409297381e-12
('1022 1022', 'Cell: A', 'Condition2: CEF', 'Gene: GSTM3')	0.966507993988	7.5854142009	3.22624741923e-11
('1023 1023', 'Cell: A', 'Condition2: CEF', 'Gene: CFHR1')	2.97455477625	3.47311404873	5.65847189402e-10
('1024 1024', 'Cell: A', 'Condition2: CEF', 'Gene: ANKRD1')	-1.24776617974	6.30624071854	8.51598488623e-10
('1025 1025', 'Cell: A', 'Condition2: CEF', 'Gene: TALDO1')	1.01938696654	6.71278067554	8.70204546148e-10
('1026 1026', 'Cell: A', 'Condition2: CEF', 'Gene: AKR1B1')	1.24384961067	5.86067589007	1.04955401355e-09
('1027 1027', 'Cell: A', 'Condition2: CEF', 'Gene: IGF1')	-0.848498789343	8.42320589369	1.89201910145e-09
('1028 1028', 'Cell: A', 'Condition2: CEF', 'Gene: PGD')	1.30371016961	5.55666446782	3.76812305472e-09
('1029 1029', 'Cell: A', 'Condition2: CEF', 'Gene: MLLT11')	0.933398187503	6.91408196076	6.22860436737e-09
('1030 1030', 'Cell: A', 'Condition2: CEF', 'Gene: GLRX')	0.755615375809	8.38524606535	1.89847705383e-08
('1031 1031', 'Cell: A', 'Condition2: CEF', 'Gene: TLK1')	1.09446145387	6.04144950254	1.9843690666e-08
('1032 1032', 'Cell: A', 'Condition2: CEF', 'Gene: SRXN1')	1.90101598057	4.26048077768	2.17199612541e-08
('1033 1033', 'Cell: A', 'Condition2: CEF', 'Gene: CTGF')	-0.745661931607	9.04425570483	2.89038571852e-08
('1034 1034', 'Cell: A', 'Condition2: CEF', 'Gene: FGF7')	-0.735019063872	8.6009741468	1.09978987496e-07
('1035 1035', 'Cell: A', 'Condition2: CEF', 'Gene: PLA2G16')	-0.834482951392	7.48798844739	1.286600129e-07
('1036 1036', 'Cell: A', 'Condition2: CEF', 'Gene: PRDX1')	0.65786793873	9.46820622716	1.56827669754e-07
('1037 1037', 'Cell: A', 'Condition2: CEF', 'Gene: GCLM')	1.5069691997	4.56480861102	6.52523639058e-07
('1038 1038', 'Cell: A', 'Condition2: CEF', 'Gene: SQSTM1')	0.884635822409	6.40235146467	6.85939769128e-07
('1039 1039', 'Cell: A', 'Condition2: CEF', 'Gene: LUM')	-0.619749995938	10.5945399891	7.47949705785e-07
('1040 1040', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: NQO1')	3.78865688915	7.96135667078	4.69155470124e-130
('1041 1041', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: HMOX1')	5.72337382858	6.40329338393	4.09770591143e-115
('1042 1042', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: AKR1B10')	5.38732571506	6.23204129003	3.65902945593e-101
('1043 1043', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: AKR1C3')	2.82087397391	9.09582139931	7.6267785608e-100
('1044 1044', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: PTGR1')	2.73063266016	8.31917571334	7.21168542232e-84
('1045 1045', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: AKR1C1')	3.96985794676	6.14767326889	2.26977918604e-71
('1046 1046', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: AKR1C2')	4.10797880639	5.78982034912	3.92408193057e-62
('1047 1047', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TXN')	1.95021042506	12.1165708332	9.82250487807e-61
('1048 1048', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: SLC7A11')	3.14815307219	6.26127911597	2.77579466806e-55
('1049 1049', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: FTL')	1.67900993503	15.2652204782	2.76512369038e-47
('1050 1050', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: MGST1')	1.69245040542	10.1587564982	2.41056604181e-43
('1051 1051', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: CDK5RAP2')	2.35388713648	6.61135392901	2.57735756673e-41
('1052 1052', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TXNRD1')	1.63792738924	9.65362998622	2.80331751123e-39
('1053 1053', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: FTH1')	1.53106098296	10.7961885993	7.50906000068e-37
('1054 1054', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: GSTM3')	1.68603082906	7.9977132664	1.95454817249e-33
('1055 1055', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TNFRSF11B')	-1.68039449535	9.04469655484	5.67466494026e-32
('1056 1056', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: GLRX')	1.53379447103	8.81006650962	6.10159813908e-32
('1057 1057', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: IGF1')	-1.75470334035	8.22581042644	4.2293802645e-30
('1058 1058', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: RPS9')	-1.52961471945	9.77028141024	9.37144365003e-30
('1059 1059', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: AFP')	4.98409657116	4.14154578979	1.86956358926e-26
('1060 1060', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: PGD')	2.06541757816	6.03118550695	1.38213126244e-25
('1061 1061', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: IGFBP3')	-1.30229464737	10.1380063418	5.60733089813e-23
('1062 1062', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: PRDX1')	1.20911469376	9.74415128263	2.47857867555e-22
('1063 1063', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: CTSL')	1.40230018756	7.52584870653	1.84207369972e-21
('1064 1064', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: CTGF')	-1.3461274087	8.88883337638	1.84640149268e-21
('1065 1065', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: INHBA')	-2.09506201686	6.13282459589	2.52728288336e-21
('1066 1066', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: SQSTM1')	1.56357326381	6.77648879087	2.78359117562e-21
('1067 1067', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: AKR1B1')	1.77064951592	6.17131574913	5.05137512883e-21
('1068 1068', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: CFHR1')	3.78768014214	4.07861242081	2.14978405374e-20
('1069 1069', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TDP2')	1.89688086815	5.68904111456	6.68992998206e-19
('1070 1070', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: SRXN1')	2.59662114101	4.72930620151	5.40654975751e-18
('1071 1071', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: HGD')	2.47196600535	4.8298264182	9.85624423116e-18
('1072 1072', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: ANKRD1')	-1.82604827133	6.17918076029	1.18566547764e-17
('1073 1073', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TAGLN')	-1.14509205376	9.41270955052	1.5617136715e-17
('1074 1074', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: ACTA2')	-1.05397884086	12.5812323789	4.30836671543e-17
('1075 1075', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TKT')	1.8717832864	5.50903078128	5.69428637896e-17
('1076 1076', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: IDH1')	1.12090795439	8.18848818625	2.59271064297e-16
('1077 1077', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: FGF7')	-1.16601404376	8.48062270738	5.48610137864e-16
('1078 1078', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TIMP3')	-1.12122288939	9.0058484332	5.59869718819e-16
('1079 1079', 'Cell: A', 'Condition2: ERL+CEF', 'Gene: TPM1')	-1.26518783028	7.69621116041	5.90157198348e-16
('1080 1080', 'Cell: A', 'Condition2: DAS', 'Gene: TAGLN')	-1.74857663876	9.32521160366	8.38643483224e-29
('1081 1081', 'Cell: A', 'Condition2: DAS', 'Gene: ACTA2')	-1.52594354774	12.5091194587	1.07726038688e-25
('1082 1082', 'Cell: A', 'Condition2: DAS', 'Gene: SLC40A1')	1.83109691375	6.21523905424	1.97918477111e-20
('1083 1083', 'Cell: A', 'Condition2: DAS', 'Gene: C5orf46')	-1.38389178934	9.5905943998	4.70889820089e-20
('1084 1084', 'Cell: A', 'Condition2: DAS', 'Gene: IGFBP3')	-1.35689151181	10.1494098536	5.97036534218e-20
('1085 1085', 'Cell: A', 'Condition2: DAS', 'Gene: TUBA1B')	-1.3591841158	9.99065135109	7.52818572883e-20
('1086 1086', 'Cell: A', 'Condition2: DAS', 'Gene: HSD11B1')	2.83928152639	4.6613218436	1.42941399093e-18
('1087 1087', 'Cell: A', 'Condition2: DAS', 'Gene: SH3BGR')	-1.47626674552	7.87660000742	3.18027378383e-18
('1088 1088', 'Cell: A', 'Condition2: DAS', 'Gene: SERPINE1')	-1.43745569438	8.03191725769	6.75070223001e-18
('1089 1089', 'Cell: A', 'Condition2: DAS', 'Gene: IL33')	2.35319675619	4.99689501001	3.19485507009e-17
('1090 1090', 'Cell: A', 'Condition2: DAS', 'Gene: FMO2')	1.81838600723	5.73816898574	1.92408893117e-16
('1091 1091', 'Cell: A', 'Condition2: DAS', 'Gene: EVI2A')	1.89620699258	5.43830638465	4.13129044724e-15
('1092 1092', 'Cell: A', 'Condition2: DAS', 'Gene: PLIN2')	1.11623200843	8.37852301546	4.84331988496e-14
('1093 1093', 'Cell: A', 'Condition2: DAS', 'Gene: CLEC2B')	1.0832666717	8.28162394325	3.90038186178e-13
('1094 1094', 'Cell: A', 'Condition2: DAS', 'Gene: ABCA9')	1.43848368721	6.15315234778	4.90591145463e-13
('1095 1095', 'Cell: A', 'Condition2: DAS', 'Gene: PDE4B')	5.38739247549	2.9815538095	9.43560458651e-13
('1096 1096', 'Cell: A', 'Condition2: DAS', 'Gene: IFITM1')	1.23476404928	6.70398664574	3.81032666286e-12
('1097 1097', 'Cell: A', 'Condition2: DAS', 'Gene: LOC645638')	-1.68072370305	5.82451667019	5.10296424356e-12
('1098 1098', 'Cell: A', 'Condition2: DAS', 'Gene: TNFAIP6')	-1.13677964926	7.72325609016	1.73511888539e-11
('1099 1099', 'Cell: A', 'Condition2: DAS', 'Gene: TUBA1A')	-1.00537566167	8.90432710985	5.89646526475e-11
('1100 1100', 'Cell: A', 'Condition2: DAS', 'Gene: KRT18')	-1.10510488737	7.54517311617	1.16278689474e-10
('1101 1101', 'Cell: A', 'Condition2: DAS', 'Gene: PSAT1')	-1.10810017474	7.48201920494	1.40290530231e-10
('1102 1102', 'Cell: A', 'Condition2: DAS', 'Gene: TFPI')	0.921576596092	8.94219157627	1.44671949548e-10
('1103 1103', 'Cell: A', 'Condition2: DAS', 'Gene: ASNS')	-1.113771929	7.41417393472	1.52223230509e-10
('1104 1104', 'Cell: A', 'Condition2: DAS', 'Gene: C10orf10')	1.12949591381	6.69625633698	1.94959810104e-10
('1105 1105', 'Cell: A', 'Condition2: DAS', 'Gene: TPM2')	-1.00811859914	8.3443533895	2.03585569777e-10
('1106 1106', 'Cell: A', 'Condition2: DAS', 'Gene: DDAH1')	-1.22909942999	6.59524785949	5.12419265975e-10
('1107 1107', 'Cell: A', 'Condition2: DAS', 'Gene: EDN1')	1.55163382733	5.25693472353	5.92701634049e-10
('1108 1108', 'Cell: A', 'Condition2: DAS', 'Gene: TFPI2')	1.91407459649	4.51366256479	1.71095645807e-09
('1109 1109', 'Cell: A', 'Condition2: DAS', 'Gene: CCRL1')	1.22850347215	5.91655048938	3.39947593659e-09
('1110 1110', 'Cell: A', 'Condition2: DAS', 'Gene: ANKRD1')	-1.23780099459	6.30427143494	4.26069780009e-09
('1111 1111', 'Cell: A', 'Condition2: DAS', 'Gene: TNFSF10')	3.11809797907	3.23520770138	4.37399240133e-09
('1112 1112', 'Cell: A', 'Condition2: DAS', 'Gene: SOD2')	1.34671657074	5.53442410983	4.65966882394e-09
('1113 1113', 'Cell: A', 'Condition2: DAS', 'Gene: LAMA4')	1.65750459414	4.83003684292	5.29160592329e-09
('1114 1114', 'Cell: A', 'Condition2: DAS', 'Gene: ANXA2')	-0.830683946432	11.2161249192	5.73653538601e-09
('1115 1115', 'Cell: A', 'Condition2: DAS', 'Gene: LOC100505633')	-1.02382766778	7.26171935394	6.45479744075e-09
('1116 1116', 'Cell: A', 'Condition2: DAS', 'Gene: MYL6')	-0.808876812854	12.5715664179	9.59569938573e-09
('1117 1117', 'Cell: A', 'Condition2: DAS', 'Gene: PDGFD')	1.80648627703	4.50737878211	1.35346437142e-08
('1118 1118', 'Cell: A', 'Condition2: DAS', 'Gene: PTS')	-0.860615042532	8.71289275068	2.21003851585e-08
('1119 1119', 'Cell: A', 'Condition2: DAS', 'Gene: RPS9')	-0.796157164711	9.94589326604	4.85595100921e-08
('1120 1120', 'Cell: A', 'Condition2: CYT', 'Gene: RPS9')	-1.2322688046	9.89207350947	3.71018839087e-20
('1121 1121', 'Cell: A', 'Condition2: CYT', 'Gene: AHNAK')	1.00990310261	7.72658257707	4.82461795584e-12
('1122 1122', 'Cell: A', 'Condition2: CYT', 'Gene: RPL18')	-0.987873246849	8.62405804595	5.15189684081e-12
('1123 1123', 'Cell: A', 'Condition2: CYT', 'Gene: RPL28')	-0.877804864466	9.74248307416	3.69981467028e-11
('1124 1124', 'Cell: A', 'Condition2: CYT', 'Gene: CYR61')	0.945934407208	7.54875761433	3.01518954012e-10
('1125 1125', 'Cell: A', 'Condition2: CYT', 'Gene: RPS23')	-0.673405361264	13.143481582	5.77278983019e-08
('1126 1126', 'Cell: A', 'Condition2: CYT', 'Gene: RPLP1')	-0.653942686701	12.0903817496	1.67714521263e-07
('1127 1127', 'Cell: A', 'Condition2: CYT', 'Gene: FTL')	-0.645120329886	14.2491719112	1.68373825655e-07
('1128 1128', 'Cell: A', 'Condition2: CYT', 'Gene: MYEOV2')	-0.863331460103	7.2050449031	2.5592901172e-07
('1129 1129', 'Cell: A', 'Condition2: CYT', 'Gene: PALLD')	0.832723799298	6.98621108869	2.56161259991e-07
('1130 1130', 'Cell: A', 'Condition2: CYT', 'Gene: C12orf57')	-0.905350413995	6.87691581275	3.3736488671e-07
('1131 1131', 'Cell: A', 'Condition2: CYT', 'Gene: PRSS23')	0.715757728599	7.90327715084	5.88974182876e-07
('1132 1132', 'Cell: A', 'Condition2: CYT', 'Gene: FBN1')	0.64345504009	9.33124967765	6.00054094475e-07
('1133 1133', 'Cell: A', 'Condition2: CYT', 'Gene: SNTB2')	1.39209209165	4.84894688954	6.31246927841e-07
('1134 1134', 'Cell: A', 'Condition2: CYT', 'Gene: RGS5')	0.756844817989	7.40465778167	7.2071133037e-07
('1135 1135', 'Cell: A', 'Condition2: CYT', 'Gene: VCAN')	0.639326773775	8.79339141285	1.43548246567e-06
('1136 1136', 'Cell: A', 'Condition2: CYT', 'Gene: ADAMTS1')	1.18688160171	5.27469776172	1.60029505667e-06
('1137 1137', 'Cell: A', 'Condition2: CYT', 'Gene: PICALM')	1.0726015297	5.5303205765	1.89304164815e-06
('1138 1138', 'Cell: A', 'Condition2: CYT', 'Gene: ITGBL1')	0.681348707254	7.87983437756	2.16102479737e-06
('1139 1139', 'Cell: A', 'Condition2: CYT', 'Gene: ZFAS1')	-0.610308220137	10.1353033517	2.31435277357e-06
('1140 1140', 'Cell: A', 'Condition2: CYT', 'Gene: RAC1')	-0.663671187277	8.68167585813	2.39068438367e-06
('1141 1141', 'Cell: A', 'Condition2: CYT', 'Gene: PDIA3')	1.14863825841	5.3216861778	2.40037814301e-06
('1142 1142', 'Cell: A', 'Condition2: CYT', 'Gene: NUCKS1')	0.679274399739	7.87894412302	2.44933582965e-06
('1143 1143', 'Cell: A', 'Condition2: CYT', 'Gene: COL6A3')	0.635971005928	8.49858240651	2.64665349322e-06
('1144 1144', 'Cell: A', 'Condition2: CYT', 'Gene: IGFBP3')	0.57414678205	10.8074225395	2.77675820571e-06
('1145 1145', 'Cell: A', 'Condition2: CYT', 'Gene: GDF6')	1.68952770426	4.13247834322	3.86392936061e-06
('1146 1146', 'Cell: A', 'Condition2: CYT', 'Gene: RDH10')	0.687685829357	7.42519894374	5.96580262094e-06
('1147 1147', 'Cell: A', 'Condition2: CYT', 'Gene: COL4A1')	0.626867163815	8.30182528133	6.09241042715e-06
('1148 1148', 'Cell: A', 'Condition2: CYT', 'Gene: NIPA1')	1.96044048515	3.60220388009	6.40432476914e-06
('1149 1149', 'Cell: A', 'Condition2: CYT', 'Gene: COMT')	-0.628769685974	8.64944156361	6.40451472197e-06
('1150 1150', 'Cell: A', 'Condition2: CYT', 'Gene: RPL10')	-0.554555390424	12.9748347066	7.31632100512e-06
('1151 1151', 'Cell: A', 'Condition2: CYT', 'Gene: RPLP2')	-0.584274437509	9.59107091258	9.27433188844e-06
('1152 1152', 'Cell: A', 'Condition2: CYT', 'Gene: SH3PXD2A')	0.693436519571	7.25480276204	9.31784317428e-06
('1153 1153', 'Cell: A', 'Condition2: CYT', 'Gene: ATP13A3')	0.630315963507	7.91404222142	1.0363229789e-05
('1154 1154', 'Cell: A', 'Condition2: CYT', 'Gene: GLS')	0.703696792379	7.07301530452	1.06031841823e-05
('1155 1155', 'Cell: A', 'Condition2: CYT', 'Gene: AKR1C3')	-0.72222851519	7.22679970102	1.10184255762e-05
('1156 1156', 'Cell: A', 'Condition2: CYT', 'Gene: OXTR')	1.13310640664	5.10026158869	1.22763418037e-05
('1157 1157', 'Cell: A', 'Condition2: CYT', 'Gene: DHRS3')	-0.718455613043	7.22261560796	1.2929886734e-05
('1158 1158', 'Cell: A', 'Condition2: CYT', 'Gene: VGLL3')	0.762021902312	6.5921779765	1.30129822551e-05
('1159 1159', 'Cell: A', 'Condition2: CYT', 'Gene: TPM4')	0.609615346818	8.15065430394	1.33606577294e-05
('1160 1160', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: TAGLN')	-1.94790507316	9.35255145872	2.44205631127e-37
('1161 1161', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: ACTA2')	-1.6723749065	12.5395890853	1.58552617189e-33
('1162 1162', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: TUBA1B')	-1.67929262847	9.99069763068	3.06322617096e-31
('1163 1163', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: SH3BGR')	-1.81561990186	7.88518092014	9.50781388811e-26
('1164 1164', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: C5orf46')	-1.49140252699	9.62703253353	8.60967766431e-25
('1165 1165', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: SLC40A1')	1.94302654279	6.33341098678	5.41884047033e-24
('1166 1166', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: SERPINE1')	-1.65662664724	8.05243521055	1.27758950393e-23
('1167 1167', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: IGFBP3')	-1.35401042934	10.205999704	1.10425707613e-21
('1168 1168', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: HSD11B1')	2.93784793112	4.77014888865	1.52452811605e-20
('1169 1169', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: TNFAIP6')	-1.5658011388	7.70159006968	1.01203731475e-19
('1170 1170', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: TUBA1A')	-1.33975819438	8.89069589947	7.43330258174e-19
('1171 1171', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: LOC645638')	-2.2215224405	5.82112794147	4.56778237031e-17
('1172 1172', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: PSAT1')	-1.44061458895	7.47812620153	3.03470291015e-16
('1173 1173', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: IL33')	2.26380516641	4.97056719751	9.01869237204e-16
('1174 1174', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: SOD2')	1.70326919672	5.79445147535	6.43772743016e-15
('1175 1175', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: KRT18')	-1.33938584697	7.55764702784	7.1095175615e-15
('1176 1176', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: MYL6')	-1.03722797496	12.5713008706	1.22058782283e-14
('1177 1177', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: TPM2')	-1.18983523346	8.35931120049	1.22776481555e-14
('1178 1178', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: ANXA2')	-1.04958363563	11.2192123877	1.60489397325e-14
('1179 1179', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: PLIN2')	1.09465459325	8.4196447997	1.64254021361e-14
('1180 1180', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: S100A10')	-1.0872594219	9.22660273781	6.41762842072e-14
('1181 1181', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: PDE4B')	5.58949836559	3.14473559743	7.54580618895e-14
('1182 1182', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: PLK2')	1.34546850131	6.58996002088	8.82891105041e-14
('1183 1183', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: ASNS')	-1.2741763622	7.44356413361	3.99933624271e-13
('1184 1184', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: PTS')	-1.09242556561	8.71648475578	5.43237656657e-13
('1185 1185', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: FMO2')	1.58606784015	5.63206488352	2.02189424836e-12
('1186 1186', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: LOC100505633')	-1.23337177567	7.27910124731	5.75840156936e-12
('1187 1187', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: ANKRD1')	-1.47116972196	6.32445654539	9.57313167218e-12
('1188 1188', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: EVI2A')	1.68767340033	5.34242700511	1.12087318173e-11
('1189 1189', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: MYL12A')	-0.918858968209	11.010151221	1.54622666694e-11
('1190 1190', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: GPR1')	-1.21719531129	7.10187715922	1.84556277986e-11
('1191 1191', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: S100A11')	-0.926613532892	10.2425185332	2.25157622261e-11
('1192 1192', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: ENO1')	-0.91069240611	10.3844025024	4.18312784661e-11
('1193 1193', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: IGFBP4')	1.11675255515	6.91805023916	4.82122106048e-11
('1194 1194', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: LAMB1')	1.29936529982	6.13133359691	9.79444011944e-11
('1195 1195', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: RPS9')	-0.890695004448	9.97733030471	1.70172534001e-10
('1196 1196', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: WARS')	-0.990688696241	8.28215425577	2.14300014301e-10
('1197 1197', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: CYCS')	-0.95587548747	8.57607373048	2.6295562604e-10
('1198 1198', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: CYBRD1')	0.931972999509	8.05323082545	2.69813809525e-10
('1199 1199', 'Cell: A', 'Condition2: DAS+CYT', 'Gene: SEC61G')	-0.858451351216	10.6097796638	3.65560588374e-10
('1200 1200', 'Cell: A', 'Condition2: MTX', 'Gene: RPS9')	-1.22712951726	9.8972015694	2.97250990038e-19
('1201 1201', 'Cell: A', 'Condition2: MTX', 'Gene: RPL18')	-1.1422598866	8.59942934524	1.80915430456e-14
('1202 1202', 'Cell: A', 'Condition2: MTX', 'Gene: RPL28')	-0.847821368928	9.75919046649	4.25015923328e-10
('1203 1203', 'Cell: A', 'Condition2: MTX', 'Gene: PICALM')	1.21761052883	5.61472301182	8.04110924725e-08
('1204 1204', 'Cell: A', 'Condition2: MTX', 'Gene: RPF2')	-1.01922097763	6.5666927543	1.33222456712e-07
('1205 1205', 'Cell: A', 'Condition2: MTX', 'Gene: RPS23')	-0.650780375912	13.1579794372	2.28490800282e-07
('1206 1206', 'Cell: A', 'Condition2: MTX', 'Gene: AHNAK')	0.781200004615	7.61479945959	3.25785667341e-07
('1207 1207', 'Cell: A', 'Condition2: MTX', 'Gene: RPLP1')	-0.64601032822	12.1012439949	3.65428650963e-07
('1208 1208', 'Cell: A', 'Condition2: MTX', 'Gene: CYR61')	0.767751426693	7.46452469468	1.01184444788e-06
('1209 1209', 'Cell: A', 'Condition2: MTX', 'Gene: FTL')	-0.603678398479	14.2694333287	1.26810529669e-06
('1210 1210', 'Cell: A', 'Condition2: MTX', 'Gene: PLA2G16')	-0.723133336837	7.56842415418	6.94357045508e-06
('1211 1211', 'Cell: A', 'Condition2: MTX', 'Gene: RPS28')	-0.596439697594	9.49384722093	1.18111091365e-05
('1212 1212', 'Cell: A', 'Condition2: MTX', 'Gene: LOC100505738')	-0.755174709049	7.12328841323	1.4293680288e-05
('1213 1213', 'Cell: A', 'Condition2: MTX', 'Gene: RPLP2')	-0.580322483903	9.60041268728	1.72989690581e-05
('1214 1214', 'Cell: A', 'Condition2: MTX', 'Gene: RPS24')	-0.535162651892	11.6689265508	2.63415071145e-05
